complaint_id,user_id,user_name,user_role,complaint_description,problem_category,responsible_department,location,severity,priority,affected_people,status,created_at,resolved_at,predicted_resolution_hours,actual_resolution_hours,feedback_rating
CMP04397,STU4588,Student_4588,Student,power outage,Electrical,Electrical Maintenance,Electronics Lab,High,5,89,Resolved,2025-03-24 11:23:00,2025-03-24 20:05:00,8.7,9.2,2.0
CMP04398,STU6064,Student_6064,Staff,bench damaged,Furniture,Civil/Maintenance,Electronics Lab,Medium,4,138,In Progress,2025-07-05 04:06:00,,10.2,,
CMP04399,STU4417,Student_4417,Student,tap not working,Plumbing,Plumbing Maintenance,Parking Area,High,4,51,Resolved,2026-08-09 18:23:00,2026-08-10 01:47:00,7.4,8.7,2.0
CMP04400,STU6721,Student_6721,Staff,bus delay,Transport,Transport,Electronics Lab,Medium,2,4,Submitted,2025-12-01 18:58:00,,10.4,,
CMP04401,STU3296,Student_3296,Staff,room electrical issue,Hostel,Hostel Maintenance,Placement Cell,Low,2,17,Assigned,2025-08-02 13:57:00,,22.5,,
CMP04402,STU4755,Student_4755,Student,chair broken,Furniture,Civil/Maintenance,Placement Cell,High,5,148,Resolved,2025-04-26 02:29:00,2025-04-26 06:41:00,4.2,6.5,1.0
CMP04403,STU4843,Student_4843,Student,bench damaged,Furniture,Civil/Maintenance,Block D,Medium,4,130,Resolved,2026-06-16 18:38:00,2026-06-17 06:08:00,11.5,12.7,2.0
CMP04404,STU1855,Student_1855,Student,parking problem,Transport,Transport,Block A,Medium,4,99,Submitted,2025-03-18 16:22:00,,10.1,,
CMP04405,STU7898,Student_7898,Staff,lab equipment not working,Laboratory,Laboratory Maintenance,Sports Ground,Low,3,146,Closed,2026-07-14 11:47:00,2026-07-15 04:53:00,17.1,16.7,3.0
CMP04406,STU6786,Student_6786,Staff,bed repair needed,Hostel,Hostel Maintenance,Block B,Medium,4,110,Closed,2026-09-01 07:34:00,2026-09-01 18:34:00,11.0,14.8,4.0
CMP04407,STU6014,Student_6014,Staff,toilet water problem,Plumbing,Plumbing Maintenance,ECE Department,Low,3,118,In Progress,2025-02-22 21:23:00,,9.3,,
CMP04408,STU1111,Student_1111,Staff,power socket damaged,Electrical,Electrical Maintenance,Seminar Hall,Medium,4,101,Resolved,2025-08-19 00:54:00,2025-08-19 12:54:00,12.0,11.6,3.0
CMP04409,STU6480,Student_6480,Student,chair issue in library,Library,Library Administration,Block C,Medium,3,57,Closed,2025-04-10 04:53:00,2025-04-10 11:17:00,6.4,6.9,4.0
CMP04410,STU7104,Student_7104,Staff,speaker not working,IT/AV,IT/AV Support,Seminar Hall,Medium,4,93,Closed,2025-02-26 11:01:00,2025-02-26 17:55:00,6.9,4.8,4.0
CMP04411,STU8987,Student_8987,Staff,room too hot,HVAC,HVAC Maintenance,Hostel C,High,4,79,Resolved,2025-08-06 15:36:00,2025-08-06 20:24:00,4.8,4.8,2.0
CMP04412,STU2354,Student_2354,Staff,security light issue,Security,Security,Sports Ground,High,4,40,In Progress,2025-02-12 22:12:00,,7.8,,
CMP04413,STU4068,Student_4068,Staff,switch broken,Electrical,Electrical Maintenance,Block C,Very Low,1,79,Closed,2025-10-06 15:04:00,2025-10-07 02:28:00,11.4,12.3,2.0
CMP04414,STU4842,Student_4842,Staff,classroom not cleaned,Cleaning,Housekeeping,Block C,Low,2,35,Resolved,2026-03-24 20:26:00,2026-03-25 13:26:00,17.0,16.6,4.0
CMP04415,STU2601,Student_2601,Staff,LAN port not working,WiFi/Network,IT/Network,Block C,High,4,63,Closed,2025-01-08 19:57:00,2025-01-09 05:51:00,9.9,9.1,3.0
CMP04416,STU9437,Student_9437,Staff,washroom cleaning required,Cleaning,Housekeeping,Hostel A,Medium,3,47,Resolved,2025-11-13 12:13:00,2025-11-14 00:19:00,12.1,11.9,3.0
CMP04417,STU6466,Student_6466,Student,AC issue in library,Library,Library Administration,Mechanical Lab,Medium,3,9,Resolved,2026-07-20 12:26:00,2026-07-20 19:08:00,6.7,8.5,1.0
CMP04418,STU1870,Student_1870,Student,tube light flickering,Electrical,Electrical Maintenance,Mechanical Lab,High,5,96,In Progress,2025-08-09 17:07:00,,5.6,,
CMP04419,STU8878,Student_8878,Staff,fan speed problem,HVAC,HVAC Maintenance,Computer Lab 2,Medium,3,13,Assigned,2025-12-08 14:34:00,,10.7,,
CMP04420,STU2870,Student_2870,Staff,room electrical issue,Hostel,Hostel Maintenance,Parking Area,High,5,89,Resolved,2026-06-28 16:55:00,2026-06-29 02:37:00,9.7,8.4,3.0
CMP04421,STU6954,Student_6954,Staff,smart board issue,IT/AV,IT/AV Support,Block B,High,5,105,Submitted,2025-04-24 14:05:00,,6.1,,
CMP04422,STU4601,Student_4601,Staff,dustbin overflowing,Cleaning,Housekeeping,Seminar Hall,Medium,4,103,Closed,2026-07-21 11:18:00,2026-07-21 21:00:00,9.7,9.2,4.0
CMP04423,STU5514,Student_5514,Staff,smart board issue,IT/AV,IT/AV Support,Mechanical Lab,Medium,3,59,Submitted,2025-12-27 19:38:00,,14.5,,
CMP04424,STU9626,Student_9626,Staff,washroom cleaning required,Cleaning,Housekeeping,Hostel C,Low,2,28,Resolved,2026-03-16 08:32:00,2026-03-16 23:56:00,15.4,15.8,1.0
CMP04425,STU4289,Student_4289,Student,door handle broken,Furniture,Civil/Maintenance,Library,Medium,3,53,Resolved,2025-12-10 17:03:00,2025-12-11 05:15:00,12.2,13.2,3.0
CMP04426,STU8948,Student_8948,Staff,no water supply,Plumbing,Plumbing Maintenance,Computer Lab 1,Low,2,42,Closed,2025-04-27 03:28:00,2025-04-28 01:34:00,22.1,21.9,4.0
CMP04427,STU8906,Student_8906,Staff,network unavailable,WiFi/Network,IT/Network,IoT Lab,Medium,3,29,Assigned,2026-04-02 05:47:00,,14.6,,
CMP04428,STU5478,Student_5478,Student,toilet water problem,Plumbing,Plumbing Maintenance,Placement Cell,Critical,5,134,Closed,2026-02-22 17:10:00,2026-02-22 18:58:00,1.8,0.7,1.0
CMP04429,STU4199,Student_4199,Staff,network unavailable,WiFi/Network,IT/Network,Placement Cell,Medium,4,116,Resolved,2026-05-23 09:00:00,2026-05-24 00:06:00,15.1,14.7,2.0
CMP04430,STU7305,Student_7305,Student,hostel cleaning required,Hostel,Hostel Maintenance,Block C,High,4,15,Resolved,2025-12-22 13:21:00,2025-12-22 21:39:00,8.3,6.0,5.0
CMP04431,STU5271,Student_5271,Staff,network unavailable,WiFi/Network,IT/Network,AI Lab,Low,3,81,Submitted,2025-05-08 02:32:00,,13.6,,
CMP04432,STU6099,Student_6099,Staff,air conditioner not working,HVAC,HVAC Maintenance,Sports Ground,High,4,61,Closed,2026-01-13 04:32:00,2026-01-13 10:44:00,6.2,5.1,1.0
CMP04433,STU6012,Student_6012,Staff,wash basin blocked,Plumbing,Plumbing Maintenance,ECE Department,Low,2,78,Closed,2026-01-25 08:38:00,2026-01-25 17:38:00,9.0,9.9,2.0
CMP04434,STU2788,Student_2788,Staff,poor wifi signal,WiFi/Network,IT/Network,Placement Cell,Critical,5,112,Assigned,2026-01-04 12:39:00,,3.1,,
CMP04435,STU2452,Student_2452,Student,light issue in library,Library,Library Administration,Block B,Medium,2,2,Resolved,2026-05-01 07:12:00,2026-05-01 18:42:00,11.5,12.9,3.0
CMP04436,STU5900,Student_5900,Staff,no water supply,Plumbing,Plumbing Maintenance,Hostel A,Medium,3,27,Resolved,2025-01-16 19:00:00,2025-01-17 04:48:00,9.8,8.3,1.0
CMP04437,STU4103,Student_4103,Staff,window damaged,Furniture,Civil/Maintenance,Mechanical Lab,Low,3,137,In Progress,2026-08-20 22:41:00,,15.7,,
CMP04438,STU1812,Student_1812,Staff,poor wifi signal,WiFi/Network,IT/Network,Hostel C,Very Low,2,133,Submitted,2026-02-08 13:46:00,,26.6,,
CMP04439,STU1380,Student_1380,Student,LAN port not working,WiFi/Network,IT/Network,Hostel B,High,4,51,Resolved,2026-01-27 17:19:00,2026-01-27 23:31:00,6.2,7.7,4.0
CMP04440,STU1112,Student_1112,Staff,power socket damaged,Electrical,Electrical Maintenance,CSE Department,Critical,5,6,Submitted,2025-10-10 08:21:00,,2.1,,
CMP04441,STU4780,Student_4780,Student,library computer issue,Library,Library Administration,AI Lab,Medium,4,123,Resolved,2025-02-18 16:05:00,2025-02-19 03:23:00,11.3,9.1,1.0
CMP04442,STU4636,Student_4636,Staff,fan not working,Electrical,Electrical Maintenance,Hostel A,Medium,4,128,Assigned,2025-05-23 14:11:00,,8.6,,
CMP04443,STU5265,Student_5265,Staff,room electrical issue,Hostel,Hostel Maintenance,Block A,Medium,3,13,Resolved,2025-08-01 04:58:00,2025-08-01 20:16:00,15.3,16.3,2.0
CMP04444,STU1858,Student_1858,Staff,air conditioner leaking,HVAC,HVAC Maintenance,Electronics Lab,High,4,53,Resolved,2025-06-18 13:48:00,2025-06-18 19:48:00,6.0,7.0,2.0
CMP04445,STU5849,Student_5849,Student,hostel cleaning required,Hostel,Hostel Maintenance,Computer Lab 1,High,5,112,Resolved,2026-01-14 03:12:00,2026-01-14 09:30:00,6.3,5.1,4.0
CMP04446,STU6148,Student_6148,Student,tube light flickering,Electrical,Electrical Maintenance,Seminar Hall,High,3,3,Resolved,2025-01-27 19:35:00,2025-01-28 04:35:00,9.0,7.4,3.0
CMP04447,STU8114,Student_8114,Staff,AC issue in library,Library,Library Administration,Block C,High,4,52,Resolved,2026-02-01 09:05:00,2026-02-01 16:35:00,7.5,5.2,4.0
CMP04448,STU1690,Student_1690,Staff,table needs repair,Furniture,Civil/Maintenance,Block A,Critical,5,11,Closed,2025-06-10 22:23:00,2025-06-11 00:29:00,2.1,2.8,2.0
CMP04449,STU4074,Student_4074,Staff,shuttle unavailable,Transport,Transport,Admin Office,Low,3,119,Assigned,2025-07-13 16:16:00,,16.2,,
CMP04450,STU6276,Student_6276,Student,room electrical issue,Hostel,Hostel Maintenance,Mechanical Lab,High,5,125,Resolved,2025-11-30 02:41:00,2025-11-30 08:41:00,6.0,5.7,5.0
CMP04451,STU6457,Student_6457,Staff,window damaged,Furniture,Civil/Maintenance,Cafeteria,Medium,4,132,Resolved,2025-06-16 16:54:00,2025-06-17 02:48:00,9.9,10.7,2.0
CMP04452,STU3746,Student_3746,Student,bus cleanliness issue,Transport,Transport,Auditorium,Medium,3,21,Resolved,2025-03-01 06:05:00,2025-03-01 13:29:00,7.4,8.6,1.0
CMP04453,STU3925,Student_3925,Student,internet connection slow,WiFi/Network,IT/Network,Main Gate,High,4,68,Resolved,2025-12-31 06:41:00,2025-12-31 12:59:00,6.3,4.6,3.0
CMP04454,STU4785,Student_4785,Staff,table needs repair,Furniture,Civil/Maintenance,Hostel B,Low,3,135,Resolved,2025-12-06 14:18:00,2025-12-07 09:18:00,19.0,17.8,5.0
CMP04455,STU5077,Student_5077,Staff,LAN port not working,WiFi/Network,IT/Network,Placement Cell,Low,3,88,Closed,2025-08-09 01:39:00,2025-08-10 00:57:00,23.3,25.7,2.0
CMP04456,STU9725,Student_9725,Student,pipe leakage,Plumbing,Plumbing Maintenance,Block B,Medium,4,111,Submitted,2026-01-24 13:54:00,,11.0,,
CMP04457,STU1281,Student_1281,Student,lab power problem,Laboratory,Laboratory Maintenance,Hostel A,Low,2,27,In Progress,2026-01-02 15:49:00,,14.7,,
CMP04458,STU6953,Student_6953,Student,library computer issue,Library,Library Administration,Block A,High,5,87,Assigned,2025-04-16 22:08:00,,7.4,,
CMP04459,STU5249,Student_5249,Student,classroom not cleaned,Cleaning,Housekeeping,Auditorium,Medium,4,91,Assigned,2025-08-18 04:12:00,,10.4,,
CMP04460,STU8779,Student_8779,Student,desk damaged,Furniture,Civil/Maintenance,Library,Medium,3,52,In Progress,2025-05-11 03:18:00,,12.2,,
CMP04461,STU2285,Student_2285,Student,air conditioner not working,HVAC,HVAC Maintenance,AI Lab,Medium,3,9,Closed,2026-02-07 15:34:00,2026-02-08 05:10:00,13.6,11.8,3.0
CMP04462,STU7442,Student_7442,Student,hostel room issue,Hostel,Hostel Maintenance,Computer Lab 1,Low,2,45,Assigned,2026-07-04 09:11:00,,18.2,,
CMP04463,STU1575,Student_1575,Staff,fan speed problem,HVAC,HVAC Maintenance,AI Lab,Medium,3,23,Resolved,2026-02-01 23:36:00,2026-02-02 10:42:00,11.1,10.2,4.0
CMP04464,STU8688,Student_8688,Staff,toilet water problem,Plumbing,Plumbing Maintenance,Cafeteria,Low,3,117,In Progress,2025-12-29 09:21:00,,19.7,,
CMP04465,STU1238,Student_1238,Staff,AC issue in library,Library,Library Administration,Main Gate,Medium,3,60,Resolved,2025-07-06 06:21:00,2025-07-06 21:57:00,15.6,17.8,5.0
CMP04466,STU4560,Student_4560,Student,hostel room issue,Hostel,Hostel Maintenance,Parking Area,High,5,101,Resolved,2025-01-13 15:44:00,2025-01-13 23:08:00,7.4,5.5,5.0
CMP04467,STU3839,Student_3839,Student,library computer issue,Library,Library Administration,Main Gate,Medium,3,31,In Progress,2026-07-30 21:29:00,,12.1,,
CMP04468,STU9514,Student_9514,Staff,library computer issue,Library,Library Administration,Parking Area,Medium,4,84,Assigned,2025-04-04 11:21:00,,13.7,,
CMP04469,STU7691,Student_7691,Staff,poor wifi signal,WiFi/Network,IT/Network,Computer Lab 1,Medium,4,103,Resolved,2025-07-27 05:56:00,2025-07-27 18:02:00,12.1,13.9,5.0
CMP04470,STU2098,Student_2098,Student,printer not working,IT/AV,IT/AV Support,Mechanical Lab,High,4,42,Assigned,2025-10-03 06:04:00,,9.2,,
CMP04471,STU6958,Student_6958,Staff,equipment maintenance required,Laboratory,Laboratory Maintenance,Mechanical Lab,High,5,104,Resolved,2025-09-17 14:13:00,2025-09-17 21:13:00,7.0,5.7,2.0
CMP04472,STU8552,Student_8552,Staff,water leakage,Plumbing,Plumbing Maintenance,Electronics Lab,Medium,3,37,Closed,2025-07-29 21:03:00,2025-07-30 04:39:00,7.6,7.7,5.0
CMP04473,STU6435,Student_6435,Staff,projector not working,IT/AV,IT/AV Support,Hostel C,High,4,49,Resolved,2025-12-05 17:24:00,2025-12-05 22:12:00,4.8,4.2,2.0
CMP04474,STU8098,Student_8098,Student,desk damaged,Furniture,Civil/Maintenance,Computer Lab 1,Low,3,141,Assigned,2025-06-21 23:06:00,,11.0,,
CMP04475,STU2891,Student_2891,Staff,computer not working,IT/AV,IT/AV Support,Main Gate,Critical,5,13,Resolved,2025-01-06 19:57:00,2025-01-06 22:27:00,2.5,0.5,1.0
CMP04476,STU4967,Student_4967,Staff,table needs repair,Furniture,Civil/Maintenance,Block C,Medium,3,21,In Progress,2026-01-02 01:35:00,,10.6,,
CMP04477,STU3814,Student_3814,Staff,access gate problem,Security,Security,Placement Cell,Low,2,47,Submitted,2025-08-13 13:16:00,,14.3,,
CMP04478,STU4471,Student_4471,Staff,door handle broken,Furniture,Civil/Maintenance,Block D,Medium,4,88,Resolved,2025-10-01 22:14:00,2025-10-02 08:26:00,10.2,10.1,1.0
CMP04479,STU7556,Student_7556,Staff,desk damaged,Furniture,Civil/Maintenance,AI Lab,Very Low,1,61,Resolved,2025-03-27 14:18:00,2025-03-28 10:30:00,20.2,20.0,2.0
CMP04480,STU7294,Student_7294,Staff,door lock problem,Security,Security,Hostel B,High,4,79,Resolved,2025-01-20 18:06:00,2025-01-21 02:48:00,8.7,7.8,1.0
CMP04481,STU1250,Student_1250,Staff,desk damaged,Furniture,Civil/Maintenance,ECE Department,High,5,120,Resolved,2025-02-10 19:51:00,2025-02-11 02:33:00,6.7,7.8,2.0
CMP04482,STU4862,Student_4862,Student,air conditioner not working,HVAC,HVAC Maintenance,Admin Office,Medium,3,55,In Progress,2025-03-21 02:30:00,,15.5,,
CMP04483,STU1842,Student_1842,Staff,CCTV not working,Security,Security,Block D,Medium,4,100,Submitted,2026-05-26 19:30:00,,10.8,,
CMP04484,STU4249,Student_4249,Staff,AC issue in library,Library,Library Administration,Cafeteria,High,5,95,Assigned,2025-12-20 17:29:00,,8.0,,
CMP04485,STU6515,Student_6515,Staff,wash basin blocked,Plumbing,Plumbing Maintenance,Block D,Very Low,1,48,Assigned,2025-08-21 00:00:00,,27.3,,
CMP04486,STU2498,Student_2498,Staff,hostel cleaning required,Hostel,Hostel Maintenance,AI Lab,Medium,4,92,Closed,2025-09-15 02:12:00,2025-09-15 15:36:00,13.4,13.7,5.0
CMP04487,STU4477,Student_4477,Student,LAN port not working,WiFi/Network,IT/Network,IoT Lab,Critical,5,78,Resolved,2025-11-05 05:09:00,2025-11-05 09:51:00,4.7,4.1,5.0
CMP04488,STU6829,Student_6829,Staff,hostel room issue,Hostel,Hostel Maintenance,Computer Lab 1,Medium,3,20,Assigned,2025-11-15 22:36:00,,12.5,,
CMP04489,STU6385,Student_6385,Student,light issue in library,Library,Library Administration,Computer Lab 1,High,4,51,In Progress,2025-04-01 06:25:00,,6.5,,
CMP04490,STU4544,Student_4544,Staff,lab power problem,Laboratory,Laboratory Maintenance,Electronics Lab,Low,3,84,Assigned,2026-06-12 20:08:00,,13.4,,
CMP04491,STU6821,Student_6821,Staff,parking problem,Transport,Transport,CSE Department,Low,3,105,In Progress,2026-08-05 06:45:00,,17.0,,
CMP04492,STU1002,Student_1002,Staff,access gate problem,Security,Security,Hostel C,Low,3,128,Assigned,2025-08-15 11:11:00,,13.2,,
CMP04493,STU5280,Student_5280,Staff,chair broken,Furniture,Civil/Maintenance,Auditorium,Medium,3,79,Submitted,2025-03-20 10:17:00,,16.3,,
CMP04494,STU3322,Student_3322,Staff,bus cleanliness issue,Transport,Transport,Main Block,High,4,51,Assigned,2026-04-09 10:00:00,,10.2,,
CMP04495,STU4293,Student_4293,Staff,library computer issue,Library,Library Administration,Computer Lab 1,Medium,4,102,Assigned,2025-01-17 21:22:00,,9.9,,
CMP04496,STU5667,Student_5667,Student,desk damaged,Furniture,Civil/Maintenance,Cafeteria,Critical,5,81,Closed,2025-03-17 05:58:00,2025-03-17 08:46:00,2.8,3.9,4.0
CMP04497,STU7330,Student_7330,Staff,door lock problem,Security,Security,Hostel B,Medium,3,48,Resolved,2026-05-08 19:27:00,2026-05-09 06:39:00,11.2,10.6,2.0
CMP04498,STU3209,Student_3209,Student,light not working,Electrical,Electrical Maintenance,Placement Cell,Low,3,141,Resolved,2025-08-14 04:31:00,2025-08-15 03:19:00,22.8,20.3,4.0
CMP04499,STU2540,Student_2540,Staff,fan not working,Electrical,Electrical Maintenance,Main Gate,Critical,5,73,Resolved,2026-05-11 03:38:00,2026-05-11 06:08:00,2.5,5.2,1.0
CMP04500,STU9924,Student_9924,Staff,table needs repair,Furniture,Civil/Maintenance,Cafeteria,Medium,3,54,Submitted,2025-05-07 13:47:00,,14.5,,
CMP04501,STU7618,Student_7618,Student,room electrical issue,Hostel,Hostel Maintenance,Placement Cell,Low,3,81,Resolved,2025-07-08 05:32:00,2025-07-09 04:08:00,22.6,22.9,3.0
CMP04502,STU3589,Student_3589,Staff,water leakage,Plumbing,Plumbing Maintenance,Sports Ground,High,4,49,Resolved,2026-01-13 19:10:00,2026-01-14 00:16:00,5.1,6.6,4.0
CMP04503,STU4646,Student_4646,Staff,shuttle unavailable,Transport,Transport,Block A,High,4,15,Submitted,2025-02-14 13:36:00,,3.9,,
CMP04504,STU4482,Student_4482,Student,equipment maintenance required,Laboratory,Laboratory Maintenance,CSE Department,High,5,121,Submitted,2025-03-14 02:11:00,,6.9,,
CMP04505,STU3282,Student_3282,Student,AC issue in library,Library,Library Administration,Computer Lab 2,High,4,25,Closed,2026-08-11 10:44:00,2026-08-11 14:38:00,3.9,1.2,1.0
CMP04506,STU6887,Student_6887,Student,security light issue,Security,Security,Block D,Low,3,139,Assigned,2026-07-21 04:14:00,,18.8,,
CMP04507,STU3577,Student_3577,Staff,no water supply,Plumbing,Plumbing Maintenance,Block C,Critical,5,118,Resolved,2026-08-20 15:48:00,2026-08-20 18:18:00,2.5,3.5,5.0
CMP04508,STU5801,Student_5801,Student,door lock problem,Security,Security,Cafeteria,Critical,5,142,Submitted,2025-06-10 07:25:00,,2.7,,
CMP04509,STU9339,Student_9339,Staff,corridor dirty,Cleaning,Housekeeping,ECE Department,Medium,3,67,In Progress,2026-02-22 10:06:00,,16.1,,
CMP04510,STU2058,Student_2058,Staff,room too hot,HVAC,HVAC Maintenance,AI Lab,Low,3,136,Submitted,2026-02-17 04:52:00,,11.7,,
CMP04511,STU3837,Student_3837,Student,noise complaint,Library,Library Administration,Main Gate,Medium,3,13,Resolved,2026-08-25 16:44:00,2026-08-26 00:50:00,8.1,7.3,1.0
CMP04512,STU2903,Student_2903,Student,wifi not working,WiFi/Network,IT/Network,ECE Department,Very Low,1,22,Closed,2025-08-12 18:07:00,2025-08-13 16:19:00,22.2,25.6,4.0
CMP04513,STU6566,Student_6566,Student,hostel cleaning required,Hostel,Hostel Maintenance,Computer Lab 2,High,5,147,Closed,2025-01-02 14:48:00,2025-01-02 23:24:00,8.6,8.8,3.0
CMP04514,STU3327,Student_3327,Staff,desk damaged,Furniture,Civil/Maintenance,Library,Medium,2,2,Resolved,2026-08-08 17:56:00,2026-08-09 07:44:00,13.8,12.0,3.0
CMP04515,STU9621,Student_9621,Staff,wash basin blocked,Plumbing,Plumbing Maintenance,Block B,Medium,4,134,Resolved,2026-02-23 05:17:00,2026-02-23 10:17:00,5.0,2.7,1.0
CMP04516,STU2252,Student_2252,Student,chair issue in library,Library,Library Administration,Computer Lab 2,Low,2,76,Resolved,2025-01-15 23:20:00,2025-01-16 14:20:00,15.0,15.0,2.0
CMP04517,STU9750,Student_9750,Student,door lock problem,Security,Security,Library,Low,3,93,In Progress,2025-10-02 03:45:00,,20.4,,
CMP04518,STU5555,Student_5555,Staff,parking problem,Transport,Transport,Block B,High,4,73,Resolved,2025-08-28 10:31:00,2025-08-28 16:13:00,5.7,6.5,4.0
CMP04519,STU3912,Student_3912,Student,parking problem,Transport,Transport,Hostel A,Low,2,16,Closed,2025-07-14 05:43:00,2025-07-14 23:37:00,17.9,20.9,3.0
CMP04520,STU2536,Student_2536,Staff,parking problem,Transport,Transport,Admin Office,Low,2,14,Resolved,2025-04-11 17:23:00,2025-04-12 14:53:00,21.5,23.9,4.0
CMP04521,STU9345,Student_9345,Student,fan not working,Electrical,Electrical Maintenance,Computer Lab 1,High,5,102,In Progress,2026-01-15 07:56:00,,5.3,,
CMP04522,STU4732,Student_4732,Student,shuttle unavailable,Transport,Transport,Main Block,Low,3,110,In Progress,2025-04-27 04:44:00,,17.8,,
CMP04523,STU3950,Student_3950,Staff,smart board issue,IT/AV,IT/AV Support,Seminar Hall,Medium,4,150,In Progress,2025-05-27 14:06:00,,12.9,,
CMP04524,STU9712,Student_9712,Student,shuttle unavailable,Transport,Transport,Hostel C,Medium,3,51,Submitted,2026-04-16 02:34:00,,6.9,,
CMP04525,STU8771,Student_8771,Student,door handle broken,Furniture,Civil/Maintenance,Admin Office,High,4,66,Submitted,2025-02-16 11:05:00,,7.6,,
CMP04526,STU9375,Student_9375,Student,tube light flickering,Electrical,Electrical Maintenance,Hostel C,Very Low,1,77,Resolved,2025-04-07 06:07:00,2025-04-08 09:43:00,27.6,27.6,3.0
CMP04527,STU5860,Student_5860,Student,library computer issue,Library,Library Administration,CSE Department,Medium,4,137,Resolved,2025-10-30 09:24:00,2025-10-30 21:36:00,12.2,13.4,3.0
CMP04528,STU4704,Student_4704,Student,hostel cleaning required,Hostel,Hostel Maintenance,Computer Lab 2,Medium,4,135,Resolved,2025-01-22 02:37:00,2025-01-22 19:13:00,16.6,15.6,3.0
CMP04529,STU8262,Student_8262,Staff,air conditioner not working,HVAC,HVAC Maintenance,Block A,Medium,3,7,Submitted,2025-03-30 06:40:00,,11.0,,
